,tweet_id,sentiment,content
2289,1957511517,sadness,"... need retail therapy, bad. AHHH.....gimme money geebus"
2290,1957511769,worry,i feel less than nothin'.. lower than zero..
Randy Campbell,1957511787,worry,Attempting to sleep. My puppy is sick already
2292,1957512592,hate,"my mind is racing ... b/c of 4 words he wrote.  I hate him, but I hate her most. ... and I can't keep from falling for him"
2293,1957512669,sadness,cant sleep  so tired! goodnight... maybe :/
2294,1957512735,neutral,"So, I am working on the news as well while I am doing all of this &amp; Karen Preston is all over the place!  No wonder that boy never gets left alone!"
2295,1957513178,enthusiasm,got my cable set up! WIN!  got my lock put on my door! WIN! feeling a tad neglected... FAIL.
2296,1957513363,sadness,"@dtothealex really... I'm an alumnus, and I don't know myself! and we didn't have Macs yet when I was there..."
2297,1957514138,worry,@Jessica Danielle Ortiz blimey! You're still suffering?!!
2298,1957514298,neutral,"Eric Fuller Yeah, that was my thumb last night. Sorry"
2299,1957514300,sadness,"Back to LA from Las Vagas, Nice Trip , Nice Food ....but lose $100 with Slot Machine..."
2300,1957514387,fun,@SplashAdams ill be alright but the whip may not
2301,1957514391,worry,Debbie Taylor Michael SilvaACK U GAVE ME POLICE THATS SOME SERIOUSE SHIT
2302,1957514633,surprise,@bbyowls i cant afford it  go to school here ? !!
2303,1957514752,worry,Too broke for cigarettes.
2304,1957515026,fun,@kimberly__joy i feel like red lea now
2305,1957515183,worry,squirrel! where? i hate squirrels
2306,1957515772,neutral,@grantarnow WHY DIDNT I SEE YOU?
2307,1957516147,empty,"Just watched Mall Cop. Wasn't that funny, but wasn't too bad. I guess. I kinda wish I still worked at a movie theater...."
2308,1957516189,worry,Can't sleep....  &amp; why isn't my $ in my damn account!? Jessica Richard is trippin
2309,1957516403,worry,@tissuerose i'm with you in this.  i've always have prob prioritizing myself ahead of him.
2310,1957516437,happiness,"Morning twitties! Heading to college, just back from the docs, god I'm hungry  streching my ears again today! 10mm ;) payday I love you!"
2311,1957516725,neutral,backache
2312,1957516839,fun,Five o'clock can't come any faster
2313,1957516892,boredom,"Finishing the video. Fuck me, it's so long"
2314,1957517199,worry,"LAPPYTOP BATERRRY DYING,tryingtofind a movieto watch since im staying in.  and goingto my room."
2315,1957517289,sadness,Christopher Velasquez willie of fortune is just making me depressed  damn love.
2316,1957517844,hate,Casey Acosta takes a shipment all the way before figuring out &quot;No Deliver&quot; and then bring it back! Databases anyone?
2317,1957518106,sadness,Watching Kenneth Murray  delete all his social network profiles  No more RoJulie Hermanyber time.
2318,1957518521,worry,I no longer have a ticket for ny
2319,1957518703,empty,The sun is shining and I'm stuck in work
2320,1957518896,worry,...I have to study ....
2321,1957519335,hate,"Just been bitten by SmoothStreaming, it doesn't seem to work for my client's linux users...fan-fricking-tastic"
2322,1957519394,neutral,@pyroezra idk if i could.  it would cost me soo much there.
2323,1957519529,hate,? MADAYA KA CHRISTIAN. BLEH!!! I HATE U  http://plurk.com/p/wy2yg
2324,1957519539,worry,"Squabbling with people over the internet is great for my Bobby Marshall, but bad for my ego when they have more internet friends than me"
2325,1957519801,enthusiasm,"Wow, been away 4 a while...stupid lap top is in the shop...still    Hope everyone is well!"
2326,1957519910,worry,Type cold in my room
2327,1957520168,sadness,"Desperately wishing I could sleep - But I am too frazzled about my Gma, and can't sleep.. :'( It's really bad tonight  xx"
2328,1957520247,fun,Planning a road trip down to San Diego- With a detour into Vegas to celebrate my birthday! Too bad it's 7 wks away  I want to go now!
2329,1957520271,worry,is MySpace mobile free? or do u have 2 have credit... cause they are liers
2330,1957520347,worry,@MaryKathrynK Yikes!  I hope she was okay.  I never her heard her say her tummy hurt.
2331,1957520555,empty,@MAGUSWEAVER don't follow me. You will ruin my twitter experience
2332,1957520585,worry,Flight to Carol George delayed 7 hours
2333,1957520614,worry,Going to be a strange weekend. Probably srtarting off with working til midnight tonight
2334,1957520723,enthusiasm,I Need to get my friggin cameras cleand ASAP !!
2335,1957521136,fun,@JBFutureboy lucky kid...i so wanna see loserville  pity im in oz....
2336,1957521722,love,Friends! Come over and give me a massage  I can't sleep.
2337,1957521826,surprise,"@FannyAddams Aw you named your car, that's very sweet. I'm sorry to hear that Anthony Solomon has to go, I hope you find a really posh rollerskate."
2338,1957521888,neutral,@beakpie yes. Yes you will.
2339,1957522267,sadness,No allowed a calculator for this exam despite it containing laths that is impossible to compute in my head.
2340,1957522313,worry,"Whataburger closing all locations but tally  so harsh, might have to transfer schools"
2341,1957522630,relief,im very sorry.
2342,1957522687,sadness,3 hours of sleep and a mild hangover = carelessness and the loss of a brand new ipod pouch
2343,1957522759,worry,"@MarieLuna I'm sure it's not what you think. Is this really you? i saw you couple of months back in NAIA,was shy to approach 4 a pic."
2344,1957523139,worry,"i'm so worn out, this week has sped by soo fast. gonna ask mum if we can go to the movies. i'm desperate"
2345,1957523187,sadness,"Mark Stewart been SO upset for about 2 hours. Tried soothing him in bed, nursing, etc. Nope. Up at 3:30am for real food. Blue Clues now."
2346,1957523236,love,"@ddlovato july 21st!?? that means at your concert I won't know all the songs.  oh well, yay demi!! &Christine Williams"
2347,1957523762,happiness,I have been playing skate for two hours. Now i need to get out and actually skate. But it's too late
2348,1957523936,worry,I've got a dentist's appointment soon!  The drill feels like I've got my brain in a blender - not looking forward to it
2349,1957524173,neutral,"Brandi Hubbard! Went an hour earlier to bed thinking ill get an area hr of sleep, woke up an hr earlier. Today is gonna be a looooong one again."
2350,1957524669,happiness,"@mitch_400iso Me too, she was adorable and you could tell the pressure got to her."
2351,1957524727,neutral,Troy Hardy That bloody free kick after 1 min 07 seconds was sooooooo close to going in.......if only
2352,1957525224,neutral,contemplating when to hand in my lovely car
2353,1957525246,worry,@Scarlettjen fuck. it should be recoverable. it's just the boot part that's messed up. Alan Tran. my business was on there.
2354,1957525374,neutral,Live TV coming to the XBox 360.  But only if you live in the UK.  http://tinyurl.com/kq47ah
2355,1957525821,worry,"@aChristine Stevensedandridge ate pussy, I refuse to bless her cuz she already clingy"
2356,1957525964,neutral,"you people are missing the point here, instead of @god loosing followers he's GAINING! over 50 new ppl in 6 hours"
2357,1957526477,neutral,@munzee the 14-24 is definitely going... sold the 70-200 and Katelyn Banks is  too HEAVY  Think I'll get away with the 50/85? #Twedding
2358,1957526480,worry,Not well again  @littlereidy it's definitely not hayfever
2359,1957527894,worry,HOW COME ITS SO HARD TO FIND A GUY WITH THE SAME PASSION FOR LOVE AS FOR A WOMAN?? AM I EVER GOING TO SEE THE DAY! IM lonely yall!
2360,1957527906,sadness,@madeofhoney1 im sorry. i dont wanna cuz of how u act. u just turn right around and ignore me and all that
2361,1957528037,surprise,Oh my gosh! My hair is so short! I miss my long hair!
2362,1957528109,worry,@SydneyAlterEgo probably not in this weather
2363,1957528306,neutral,@Samm_xo Today yeah
2364,1957528469,neutral,@justin_roe oh well.  I've never seen him do anything before so I'm not gonna say anything.
2365,1957528737,sadness,Ugh id better get up for work
2366,1957528883,love,@sevinnyne6126 Nancy Carter we are your spanish fansite and we love you www.ultimatelohan.org please reply us  I wish you a good flight &lt;3
2367,1957528884,worry,I am living in a country where the government is ALWAYS a circus show ... sad but true...
2368,1957529306,neutral,Christian Soto Looks like I'm on tea duty all day.
2369,1957529390,sadness,had my lip pierced for about 30 minutes.  and then it died.
2370,1957529624,sadness,why not everything workout as you planned.
2371,1957529643,worry,Don't know who U R anymore!!!
2372,1957530108,sadness,aww only 15minutes left of family guy
2373,1957530258,neutral,#3wordsaftersex my turn yet?
2374,1957530310,worry,My dead grandpa pays more attention to me than you do
2375,1957530571,neutral,WANTS TO GO TO SLEEP WITH THE SOUND OF THE RAIN
2376,1957530722,love,@sevinnyne6126 Cynthia Henry we are your spanish fansite and we love you www.ultimatelohan.org please reply us  I wish you good luck
2377,1957530907,boredom,"don't know what to do today.  amazing weather and i'm sitting here, great."
2378,1957531120,worry,BIG NEWS?! But I don't know if I can share it.
2379,1957531218,neutral,@ac07 LOL. Academy-ish. Haha. I really really miss Robert Garcia
2380,1957531493,worry,@alabamawhirly I'll be stuck inside the office all day today
2381,1957532215,worry,Being dragged round Ikea this morning  Bad times!
2382,1957532494,worry,Barbara Bauer boo. I haven't bought a printer in 4 years; my canon i900d is still making amazing prints. Have zero fisheye exp.
2383,1957532522,sadness,I wanted to see the story on ACORN tonight on James Kim but I missed it
2384,1957532571,worry,So ... Still finishing errands for a trip tomorrow morning where I have to be at airport at 6am.
2385,1957532810,sadness,Tv arrived but can't play cos have to go to stupid work
2386,1957532930,worry,@QueenofScots67 this is a little sad and I know I am new but no one has ff me yet
2387,1957533215,worry,"Invasion of the Old Ladies has just ended, still have to clean up not going to be able to make it to the tweetup tonight."
2388,1957533383,neutral,down in my series with denver on 2k9 3-1
2389,1957533499,surprise,I almost say &quot;bless you&quot; to a sneezing cat
2390,1957533699,enthusiasm,"At work   leave for Berlin at 17:00 by car, will be a late arrival"
2391,1957533750,worry,@monroejnicole Im goodie. I feel like we are so disconnected
2392,1957533813,happiness,@DaRealSunisaKim There's ding Adam Lopez here in Sydney aswell...  making me want dumplings...
2393,1957533940,worry,arrives in mfk... With these potholes.. I foresee a wheel changing session. Tony Morales no man
2394,1957533942,sadness,going to bed...with NO sexy time UGHHH!
2395,1957533945,worry,sneezing is never a good sign
2396,1957534006,sadness,Sometimes I have a pillow and sometimes I don't
2397,1957534074,worry,@GuitarHeroDevs Why online one download this week?
2398,1957534223,worry,*sigh* i always disappoint people who get in my way...  everyone .. i'm OUT.. i might disappoint everyone else here..
2399,1957534268,sadness,"@kpatthethird FML dad didnt leave me any moneyz, so i have 2 wait till he gets home   call me when you finish work?"
2400,1957534508,worry,"@ajaedandridge  ummm...last night when I DM'd you, you said it was a &quot;good&quot; question."
2401,1957534742,hate,I hate this bit
2402,1957534931,neutral,@RaNTeLLDaT I Ashley Krause I SHOULDA CAME
2403,1957534934,love,I miss you sweetie!
2404,1957535325,sadness,I miss Feb 23rd 2008  best night of my whole entire fucking life. I'd rather re-live that night then win $1million.
2405,1957535434,love,@AntBoogieWorld Wish you were coming to Australia &amp; New Zealand with the Sticky Tour Ant
2406,1957535446,sadness,"Destiny Lee as a kid, i remember searching with the local video store owner in a godown , got a video tape with fungus badluckAllison Hooper"
2407,1957535907,neutral,I wish I had company
2408,1957536415,worry,@FLASxyBlck25 right now thats about all I can deal with  I work too much and I need my space! Most women dont offer that!
2409,1957536519,worry,work suckd.. another closing nite with 30 dollars pockeded..  i need a new job
2410,1957537632,neutral,has woken up feeling a little special...i dont thing drink the bar dry is on the cards. when i finally sober up its home time i think
2411,1957537716,love,what a bummer that tomorrow is friday again!
2412,1957537967,neutral,"@Amanda GarzaThePuggy Poor Nicholas Rogers, being teased Karl Copeland DDS  I think what you need is a #PUGHUG"
2413,1957538443,worry,screw the fact you can't post LONG updates on twitter
2414,1957538725,worry,@Miss_Thrifty eBay 10 mile rule not working for me.  Too many pairs of leather trousers being sold in Aberdeen. Will try next week.
2415,1957538752,love,@IljaCoolen Thanks! Just used a therm to pry it out. Was like concrete! Blood and everything!  He's doing a lot better now. Thank god.
2416,1957538772,neutral,@breakfastnt wasn't much of a debate
2417,1957538841,worry,"@NosliwEDr. Nathan Jackson hey, got your text sms. i plan on maybe just catching a flick tonDr. CJessica Santos last nDr. CWendy Hernandezwas a wee bit too much for me"
Michael Allison,1957538998,surprise,#3breakupwords you have changed
2419,1957539103,neutral,Only four full days left in Aussie-land. I don't want to go home.
2420,1957539161,neutral,They're gone.
2421,1957539623,sadness,#freakyfriday Slipped in the shower and fell. Lucky to escape with just a couple of concussions!
2422,1957540034,sadness,Damn I failed in my assassination attempt on Danielle Hendricks  re: http://ff.im/3mrIM
2423,1957540579,sadness,@displayspook damn i missed it too
2424,1957540985,sadness,Y AM I STILL AWAKE!!!! SMH.... THIS SUCKS!!!
2425,1957541030,sadness,is having headache and colds...
2426,1957541294,surprise,"Daniel Smith. we are only allowed gas grills where i live, it sucks."
2427,1957541562,sadness,This headache is killing me yet I need to cover some boring police event.
2428,1957541698,worry,Another night of not sleeping
2429,1957542198,worry,"@tommcfly, Jerry Martinez, @mcflyharry and @dougiemcfly i think you should come home now"
2430,1957542271,worry,You guys dont get too drunk without me
2431,1957542303,neutral,on way to work
2432,1957542487,neutral,is sick in the doctors waiting room
2433,1957543156,hate,This place blows! My Jeremy Jacobs isn't functioning here! Had to switch to TB
2434,1957543263,worry,@UltraSub Too much details !!!    (But glad he is better)
2435,1957543295,love,"Just finished The Village. So in love,could watch it over and over! Wonder why I can't get to sleep tonight"
2436,1957543470,sadness,I'm sooo lost without my car  This is truly depressing. Pregnant people should NEVER be this stressed out!
2437,1957543560,surprise,what's wrong with people? Second break-in at Wallmans tonight
2438,1957544315,sadness,@jessiimiica I am like the most saddest person on Patrick Rodgers right now because you are not on
2439,1957544939,sadness,"Heathrow Connect is ï¿½7.40,i thought it was a bargain (express is 15),but then it terminated at Hayes/Harlington and i had to take a bus"
2440,1957544941,love,http://twitpic.com/666gy - My glass is empty. Will someone be a dear and fetch me another?
2441,1957545115,neutral,@Jay5920 leave Terry Flores alone
2442,1957545299,sadness,"@brookedanielle_ it just upsets me , becasue like 6 years we have loved them .. and then this happens  imm really uset now x"
2443,1957545936,surprise,Donald Brown oh poor you  atleast get paid for staying back or?
2444,1957546027,sadness,Regina Stewart and me is the saddest movie ever I never cry in movies but this movie mad me cry
2445,1957546032,surprise,"@TerrenceJ106 Here! Got a 2JOBs &amp;a degree, but my damn car DIED so @lamborghinibow just made me feel shitty bout not havin a car!"
2446,1957546463,sadness,I was looking forward to seeing @PapaRoach in Raleigh (fan for 10 years NB too) but scalpers took the tix and sell them for $200  morons
2447,1957546602,sadness,@chasssss they got attacked by the club
2448,1957546773,hate,Cars been dropped off for service and mot  getting the train home! Hate public transport!!
2449,1957546998,worry,Morning Roger Johnson! I'm a bit sneezy today
2450,1957547323,relief,I am soooo  right now!
2451,1957547586,neutral,trying to understand why WHY i joined twitter.....everyone else was doing it i felt left out
2452,1957547705,neutral,"@Linda Coxgeezie u ever jus fell like damn, i jus want to cake it n lay next to ur baby...watch movies chill freak on all night..."
2453,1957548074,worry,Did not win Jennifer Smith Tickets. Sorry Kevin Burns. Really wish I could give that to you! You so much deserve it.
2454,1957548511,sadness,Richard Jackson lol i know i wld like to get a reply from seann william scott but he dont reply  and hes one of my favourite actors
2455,1957548686,sadness,i'm so mad that im going to be missing the maine tomorrow because it takes all effing day to fly to florida
2456,1957548733,neutral,Just wants to stay in bed all day but has to go to work instead  sux
2457,1957549337,love,All of you can have fun tweeting all day while im cleaning hair  LOL
2458,1957549507,worry,what do u do when ur dads losing it mentaly and dosent remeber you
2459,1957549557,worry,why am i up...i have to wake up at 7
2460,1957549564,sadness,"Google Wave presentation: http://bit.ly/2ehfov  I'm not very impressed. It's nice, but it's not really for me"
2461,1957549641,worry,@dylandersen I am lost. Please help me find a good home.
2462,1957549892,sadness,Fixed my favourites. $180 and the heels fell off after 4 wears
2463,1957550054,neutral,"Heather Meyer  I wanna lie die, but those calories aren't gonna just balk because I ignore them."
2464,1957550294,neutral,is super tired
2465,1957550766,neutral,"just realized that Leslie Ayala was spinning in stockholm yesterday, and I missed it!"
2466,1957551636,surprise,@Scrambledmegs haha i love surprises! i don't work til sunday tho so i have to wait.
2467,1957551990,worry,Hate be late
2468,1957552080,worry,feeling like shit. hope its not swine flu or something
2469,1957552432,worry,"Its friday and i'm sick, story of my life..."
2470,1957552900,worry,how i wish the result IS true...
2471,1957552960,love,Summer is really ending. It's raining.
2472,1957553186,worry,"@queeeniee Where's yummiest Jodi Hall MD? For me it's behind Dance Center, Ipoh Garden South. and i miss it"
2473,1957553244,neutral,I almost lost you again phone  silly Joshua Pearson
2474,1957553456,happiness,This is one of my all-time favorite episodes/quotes from The OfficeUS only   )  http://bit.ly/ARMJ
2475,1957553482,neutral,"@inrsoul I can't buy, only rent!"
2476,1957553622,sadness,Nice action shot: http://bit.ly/m8zfx   I miss working a pole.
2477,1957553753,sadness,I am not going to entertain any request for reducing shipping cost by using registered post instead of courier from now on....
2478,1957553873,worry,I still have a very depressed feline fuzzball...it's another trip to vet tmrw to see what can be done...worried doesn't even cover it
2479,1957553875,surprise,@wilw wtf pogs are back too?
2480,1957553916,sadness,Going to miss my roomie @Staycy... We will no longer be roomies starting tomorrow
Dustin Lewis,1957553928,worry,"Larry Krause, I was so upset, I wasn't informed AT ALL. Turns out, they told Melanie Osbornrms and Stephen Grant to tell me. Rachel Perkinsff.Michelle Perez"
2482,1957554204,hate,Hydro drive abandoned after three miles
2483,1957554604,neutral,"@ELJmcfly Were done so much for them, then brazilians ha! but no meh, i think they love the other countries more then the UK"
2484,1957554694,worry,@MadamSalami David Stone @poo... We had crap everywhere too. But NO More. Love it. My wool stash today though
2485,1957554966,sadness,dreading work tomorrow wish I had one more day off
2486,1957555202,worry,@anttoekneeeeeee with 14mph winds!!
2487,1957556258,worry,Amber Jackson what's going on?
2488,1957556471,worry,where has my sleep run off to??
2489,1957556693,neutral,work sucked .. another 8 hour shift with only 30 dollars to show for..    i need a new job...
2490,Jessica Mitchell,empty,"I had 2 buy a new washer, bought the dryer 2.  Dryer labeled electric but is gas   GRRR.  Now we have 2 load it up tomorrow 2 return it."
2491,1957557283,neutral,@SophiaF3F3 word i'm always up
2492,1957557426,sadness,Cassandra Mcdowell im just so lonely right now. maybe SADE GOT ME FEELING LIKE THIS
2493,1957557902,sadness,very tired and anxious
2494,1957557944,happiness,I chilled in my room with my baby book missed my bro leavin  he really is cool had a stripper shirt on said I suppoort single moms! Funny
2495,1957558319,sadness,its my burfday and i'm all alone
2496,1957558459,worry,@disquiet Business or pleasure? Will keep my eye out for anything. You're just missing a Stephanie Kennedy concert tomorrow night
2497,1957558651,sadness,"Mary Charles I applaud you for accepting gay marriage, I have rels that are born again that hate me for it."
2498,1957558721,hate,hmz... second most popular page on this governmental site is the 404 page... fail
2499,1957558770,neutral,hates karma down. Elizabeth Mccarthy DDS nilagnat aq khpon?  http://plurk.com/p/wy4ju
2500,1957558782,worry,Can't freakin sleep and i have a horrible stomach ache
2501,1957558817,sadness,Headache
2502,1957559642,worry,@DavidAWatson link no worky-work
2503,1957559824,sadness,@Alma773  want somebody to hold me Brianna Holmes! tear tear
2504,1957560149,neutral,IS BORED. Can't even tease people now
2505,1957560246,neutral,@geekinpink804  i can't.
2506,1957560561,worry,@kaybob23 too bad i dont have either
2507,1957560891,empty,Curse you breakfast gods....full bowl of cereal + not enough milk =
2508,1957560911,surprise,"@ELJmcfly I don't think any of what i just said it true, i just had a rant about mcfly, i cant belive i did that  i feel ashamed"
2509,1957561005,sadness,Its beginning to get way too hard to please all of my friends at once
2510,Anthony Baird,surprise,yea dude... 5'8&quot;! really!?
2511,1957561314,sadness,@MrDeNiro i wish someone would inspire me with some sexy time right now ugh but thats not gonna happen...  ugh
2512,1957561596,sadness,not in the mood
2513,1957561630,sadness,I'll miss the 39th floor view...
2514,1957562001,sadness,now i'm awake i can't get back to sleep
2515,1957562184,sadness,Now i feel really really bad...sorry
2516,1957562310,worry,where is the sunshine...the only thing i see are clouds...
2517,1957562388,happiness,Sleep....take two....this better work!
2518,1957562548,neutral,Two day hangover
2519,1957562940,neutral,I'm not here this weekend...  See you monday twitters
2520,1957562993,sadness,@elmers10 miss u more
2521,1957563194,fun,"i didn't have fun at the club tonight, had a lot on my mind"
2522,1957563287,sadness,"@Amy OliverenBach the geek, the stepson and the live in nanny love BGT, me - can't stand it!  Had to watch TV upstairs all alone!"
2523,1957563297,love,"Oh Cr*p.... Here goes my head again, &quot;I'm Spinning Around&quot;"
2524,1957563348,worry,"Terry Wright MD aww  sick? and i hate soup, too"
2525,1957563359,hate,@upcomingpixar Too bad we're in Sweden where Up isn't up on the theaters  here until October
2526,1957563562,worry,Wide awake. Wishing I wasn't. Damn nightshift routines. Got turned down for the job in Nashville  oh well ...
2527,1957563695,sadness,Enjoying the nice couple dad with my brother to bad we never really see each other anymore...
2528,1957563814,worry,Homework day
2529,1957564207,worry,In the emergency room with my cousin. She's got mad flu and can't walk or breathe.  Why are hospitals always so cold?
2530,1957564346,sadness,"Just got finished watching James Beasley and me, and I cried like a fucking baby...I'm missing my beast like crazy!"
2531,1957564908,sadness,My phone passed away yesterday.. He jumped off the table  Searching for a new phone...
2532,1957565022,sadness,oh my god. my twitter feed has been taken over by geeky stuff! @bmw @brampitolo @kodinlanewave Donald Long so funny! I wish i understood
2533,1957565044,worry,"@misstiffytaylor try having your best writing five years behind you  heh, it happens"
2534,1957565659,worry,@Brizzers haha i agree lame....another thought  y are their concerts so expensive......that's kinda lame too
2535,1957565783,neutral,Tummy bugs are lame! Got about an hours sleep if that.
2536,1957565961,worry,nt online &amp; mayb next week  if u havent voted pls do: Mark Roach
2537,1957566076,sadness,nobody loves me on twitter
2538,1957566265,worry,"@glassdahl: i'm more than willing to give him what he needs. XD but srsly, i also think he needs one soon."
2539,1957566280,sadness,"Jack Lambert can't.  wish I was sleeping. Gotta be at work in less than 4 hours... Wait, what're u doing up???!"
2540,1957566708,surprise,@iSpyLevis nooooooooo i just got into my pyjamas!
2541,1957566751,surprise,"@liedra Bubble tea is awesome, it's been so long since I've had some"
2542,1957566984,neutral,"@James Gonzalezger5000 probably, but the yoot don't care no more grandad"
2543,1957567167,worry,Jennifer Henry full that im starting to feel sick
2544,1957567222,worry,I didn't catch the Jonas Brothers Facebook Webcast...  It already ended when I logged in to my Facebook account...
2545,1957567698,sadness,Christina Fowler your boyfriend didn't even say bye!
2546,1957568081,neutral,@bbyowls i know   but its better than nothing
2547,1957568605,sadness,Have you ever realized you never fully have everything you want?  feelin' down.
2548,1957568998,neutral,@Pyroezra i know hella  i wish i could be how my mom was and just move across the usa!
2549,1957569117,empty,"what the hell am i doing awake this early,"
2550,1957570514,sadness,"Gutted, been invited to a bbq tomorrow night, gonna miss the BGT final   ...Wonder if they can wheel the TV outside??"
2551,1957570595,neutral,@From__Hell beeeeaaaaatooooo!!!!!
2552,1957570614,worry,I don't know what to wear....
2553,1957571193,worry,How sad is it that your best friend is so selfish and heartless that they exclude you from their life completely...I'm so sad
2554,1957571320,worry,working on my oral presentation and upset.........
2555,1957571358,neutral,nt online today &amp; mayb whole of next week  if u havent voted pls do: Ana Harrington
2556,1957571502,sadness,@jerseyzmorenita: Sad But True  :: I SHouldnt Right?
2557,1957571516,worry,#3wordsaftersex i think im bleeding.
2558,1957571721,sadness,supposed to be great weather today &amp; 2moro; just my luck Im stuck in work 1-10 both days!
2559,1957571904,worry,i miss you soo much
2560,1957571940,sadness,"i lost all my friends, i'm alone and sleepy..i wanna go home"
2561,1957572715,sadness,@brainstuck i didnt get the joke
2562,1957573018,hate,"William Henry firefox ok, but opera and IE - footer is not ok"
2563,1957573205,neutral,Can't concentrate  need a booster to woork
2564,1957573557,sadness,"Also, I'm really missing Steven Garcia... just thought I would throw that one out there..."
2565,1957573854,worry,"Thanks those who have clicked :p Well I think I did something wrong, it's still at 0 visitor, 0%.. maybe I need to reinstall everything"
2566,1957573908,worry,i'm new!!!!! dunno whatta doo!
2567,1957574071,neutral,@Lickasha sorry 19/female/atl very lonely
2568,1957574114,worry,@MakeupGeek I am soo excited about your pasadena seminar...if only i can find the confermation email
2569,1957574386,worry,"My bed had tha nerve 2 call my blackberry askin me where the hell I was.......looks like I gotta go ya'll  I'll c u in 3.5hours, after nap"
2570,1957574479,surprise,what a lovely summery morning! Shame I have to be in work!!!!
2571,1957574803,neutral,tried to 'bing' today.. not operational in australia yet
2572,1957574843,worry,This already feels like one of those days where I just won't be able to win.
2573,1957574844,happiness,@ACALLPRO -- yeahhh u wasnt thereeeeeeeeeee
2574,1957575428,hate,@berkscub no sorry twitter sucks balls since the replys change  #fixreplies
2575,1957575701,neutral,RAIN!!!!!!!!!!!! AAAAAAAAAAHHHHHHHH! i'm gonna melt. damn it's cold. freakin cold.  brrrrrr
2576,1957576278,sadness,i REALLY miss my photofiltre and photoscape  GIMP is too damn confusing
2577,1957577074,relief,&quot; ...not academically of course. &quot; I miss him already
2578,1957577809,neutral,it says not in stock
2579,1957577994,neutral,Beer in the fridge
2580,1957578230,worry,why is it so hard to find good house events in the Sacramento area?
2581,1957578246,neutral,Melody Myers i was gonna buy myself something pretty  nvmJennifer Mcdonald
2582,1957578248,worry,@fifitheconquero I was going to go to london for a week then had to change my ticket! I would have been there right now
2583,1957578438,sadness,at last i wr0te again....got bored the previous Jeffery Farley....
2584,1957578654,relief,Finally installed ovi in mobile. it would have been good if it could be downloaded to comp and installed to mobile. Frickin 3MB download
2585,1957578856,surprise,@halina1979 what sun?
2586,1957579637,worry,@julsey I should be asleep  trying to be...
2587,1957580027,neutral,Ah this is getting to me
2588,1957580450,sadness,Raymond Ross  I'm afraid so. All tour I have had people refusing to believe that I am anything else... Irish all the way.
2589,1957581121,worry,"Totally prepped for interview at 10, too bad twitter is off line..  - http://mobypicture.com/?onewzs"
2590,1957581680,worry,In bed can't sleep .... Something is missing.....
2591,1957581930,worry,"actually, i think i'm being mean to her....i feel sorry now"
2592,1957582469,sadness,It's 4 am and I'm hungry
2593,1957582513,sadness,Why do weddings on TV make me cry? Is it just my inner desire to be eternally happy and start the rest of my life??
2594,1957583045,sadness,can't go to bed  An am sooooo tired!!!
2595,1957583174,hate,"Shit shit, i didn't mean to dall asleep again, it's 9am, I wanted to be out by 9.30. Don't know why I'm so tired,I wasn't late last night"
2596,1957583241,sadness,man.. it's starting to rain real hard..
2597,1957583470,worry,"@Melissa Kellyalina It's been fine for me for like, a week, but now it just won't load."
2598,1957583574,worry,Can't sleep....restless mind! Agh
2599,1957583578,worry,"@demios101 oh, sorry to hear about this too  sad"
2600,1957583581,hate,Okay I'm seriously bored. I have nothing to do. I can't go out cause it's raining.
2601,1957583645,worry,My mock ACET scores have shown me that I am doomed to fail not because of ignorance but because of stupidity.
2602,1957583765,worry,"Had a nice concert yesterday. Nice location, nice people, it was great. But I have a bad cold since yesterday night  Being sick sucks!"
2603,1957583820,surprise,can't believe he has to wait till October to see &quot;Up!&quot; when Americans get to see it this weekend.
2604,1957584006,hate,Up earlier because of a stupid orthadontist appointment
2605,1957584163,worry,"The horror that is Jesse Hernandez is still with me. Such a big ball of ignorance. You can't reason with idiots like that, which sucks."
2606,1957584375,surprise,@sebchew YoYo door nazis refused me entry on account of no ID  gutted! Heard it was a good night tho.. Next time I'll come prepared!
2607,1957584587,sadness,Just wrote lyrics to my new song exciting!I slept on a full stomach again it's the worst feeling waking up and still feeling full  euggh
2608,1957584973,happiness,@DeadMemoriesX Poor you   If I was with you right now; I would probably give you a hug ;D
2609,1957585266,neutral,@eucalyptusapp I saw the note in FAQ about other languages.  any thing that would change your mind? need any help or anything else?
2610,1957585499,worry,Can't sleep bc I know I have to be up early !
2611,1957585756,sadness,got paid nowhere near as much as she thought she would
2612,1957586112,worry,I'm bummed that I didn't get TEDx tickets
2613,1957586187,surprise,"Wow one year today Ryan Pena was killed, doesn't seem that long ago"
2614,1957586335,worry,@niteskolar Now you only have 2 hours to sleep...  - Rest if you need it.
2615,1957586403,worry,DANG! I just ran over a bunny on the way home.  Why do I feel so bad? And Why do I have more compassion for animals than I do humans?
2616,1957586783,worry,@yourmajestyy haaaw..well i get out of class at 10:50..i hope i make it
2617,1957586924,happiness,"Wow what a sunny day,  just recovering some erased files"
2618,1957587344,neutral,Robert Lopez ahhhh probably will...not good  u been Dubai before??
2619,1957587490,anger,"Michelle CorteSarah Jones, Wahts hMichael Kennedyin #coffeclub..? I didnt have coffee for two days now  @dharshana"
2620,1957587498,sadness,I have not been this sick in years. OMG. This sucks so bad. Sickness ended up including a full restroom cleanup.
2621,1957587933,surprise,@swpave ?????????????
2622,1957588074,neutral,@zacktate  where u goin
